C14,C1,V317,V308,card6,V306,V126,C11,C6,V282,TransactionAmt,V53,P_emaildomain,card5,C13,V35,V280,V279,card2,V258,M6,V90,V82,TransactionDT,C2,V87,V294,C12,V313,id_06,isFraud,TransactionID
4.0,4.0,0.0,0.0,2,0.0,0.0,2.0,7.0,0.0,117.0,1.0,16,224.0,14.0,1.0,0.0,0.0,514.0,1.0,0,0.0,2.0,3260476,3.0,2.0,0.0,0.0,0.0,0.0,0,3143408
6.0,9.0,0.0,0.0,2,0.0,0.0,2.0,3.0,0.0,47.95,0.0,53,226.0,25.0,0.0,0.0,0.0,383.0,1.0,1,1.0,1.0,9688656,3.0,1.0,0.0,0.0,0.0,0.0,0,3373876
3.0,3.0,0.0,0.0,2,0.0,0.0,2.0,0.0,1.0,107.95,1.0,16,166.0,8.0,0.5436524207538244,0.0,0.0,194.0,1.0,0,1.0,0.0,14475492,5.0,2.0,0.0,0.0,107.9499969482422,0.0,0,3534811
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,29.0,0.0,16,226.0,1.0,0.5436524207538244,0.0,0.0,494.0,1.0,1,0.0,0.0,6897489,1.0,1.0,0.0,0.0,0.0,0.0,0,3269475
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,200.0,0.579823981542689,34,226.0,1.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,1626276,1.0,1.0,0.0,0.0,0.0,0.0,0,3060177
4.0,4.0,1913.0,2851.0,1,377.0,377.0,4.0,0.0,1.0,55.0,0.0,16,102.0,46.0,0.5436524207538244,36.0,4.0,481.0,2.0,0,0.40372267034599874,0.8435310974315432,14070793,3.0,1.0,28.0,0.0,100.0,0.0,0,3521229
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,136.0,1.0,16,226.0,1.0,1.0,0.0,0.0,555.0,1.0,0,0.0,1.0,8011095,1.0,1.0,0.0,0.0,0.0,0.0,0,3309582
3.0,3.0,0.0,0.0,2,0.0,0.0,4.0,3.0,0.0,117.0,1.0,9,226.0,3.0,1.0,0.0,0.0,490.0,1.0,0,0.0,1.0,12795539,6.0,2.0,0.0,0.0,0.0,0.0,0,3477946
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,75.0,0.579823981542689,3,195.0,1.0,0.5436524207538244,0.0,0.0,333.0,1.0,0,0.40372267034599874,0.8435310974315432,9290764,1.0,1.0,0.0,0.0,0.0,0.0,0,3359755
1.0,1.0,0.0,49.5,2,49.5,49.5,1.0,1.0,2.0,49.5,1.0,16,224.0,2.0,1.0,1.0,1.0,532.0,1.0,1,0.0,1.0,8599140,1.0,1.0,0.0,0.0,49.5,0.0,0,3335315
1.0,1.0,0.0,34.0,2,34.0,34.0,1.0,1.0,2.0,34.0,1.0,16,226.0,1.0,1.0,1.0,1.0,490.0,1.0,0,0.0,1.0,14062716,1.0,1.0,0.0,0.0,34.0,0.0,0,3520700
3.0,3.0,0.0,0.0,2,0.0,0.0,4.0,2.0,0.0,100.0,1.0,53,226.0,25.0,0.0,0.0,0.0,174.0,1.0,0,1.0,1.0,8596010,3.0,1.0,0.0,0.0,0.0,0.0,0,3335275
3.0,3.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,151.0,1.0,3,226.0,5.0,1.0,0.0,0.0,143.0,1.0,1,0.0,1.0,11451446,1.0,1.0,0.0,1.0,285.0,0.0,0,3435848
3.0,3.0,0.0,1450.0,2,0.0,0.0,1.0,4.0,1.0,226.0,1.0,53,166.0,14.0,1.0,4.0,0.0,194.0,1.0,0,0.0,1.0,10101966,3.0,1.0,0.0,1.0,255.0,0.0,0,3387663
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,3.0,0.0,59.0,0.0,16,117.0,17.0,1.0,0.0,0.0,161.0,1.0,1,0.0,1.0,11467977,6.0,1.0,0.0,0.0,0.0,0.0,0,3436592
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,45.0,1.0,16,226.0,1.0,1.0,0.0,0.0,100.0,1.0,0,1.0,1.0,2757053,1.0,1.0,0.0,0.0,0.0,0.0,0,3123822
3.0,3.0,1598.0,608.0,2,254.0,254.0,2.0,2.0,0.0,77.0,1.0,16,226.0,23.0,0.5436524207538244,10.0,4.0,215.0,1.0,0,0.0,0.0,3621400,3.0,1.0,26.0,0.0,0.0,0.0,0,3155856
2.0,2.0,0.0,0.0,1,0.0,171.0,1.0,1.0,1.0,171.0,1.0,16,226.0,2.0,1.0,0.0,0.0,553.0,1.0,1,0.0,1.0,11628411,3.0,1.0,0.0,0.0,0.0,0.0,0,3441370
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,57.0,1.0,16,166.0,3.0,1.0,0.0,0.0,242.0,1.0,0,0.0,0.0,8004010,2.0,1.0,0.0,0.0,0.0,0.0,0,3308647
4.0,4.0,0.0,0.0,2,0.0,0.0,2.0,2.0,1.0,107.95,0.0,16,224.0,13.0,0.5436524207538244,0.0,0.0,111.0,1.0,0,0.40372267034599874,0.8435310974315432,7698639,2.0,1.0,0.0,0.0,0.0,0.0,0,3296976
3.0,3.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0.0,30.95,1.0,16,224.0,16.0,0.0,0.0,0.0,225.0,1.0,1,1.0,1.0,10722710,2.0,1.0,0.0,0.0,0.0,0.0,0,3411001
2.0,2.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,100.0,0.579823981542689,16,226.0,2.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,1483381,1.0,1.0,0.0,0.0,0.0,0.0,0,3053221
0.0,2.0,554.0,554.0,1,554.0,527.0,1.0,1.0,2.0,422.5,0.0,19,162.0,0.0,0.0,1.0,1.0,111.0,1.0,0,0.0,1.0,6544205,2.0,2.0,1.0,0.0,0.0,0.0,0,3256634
5.0,5.0,0.0,0.0,2,0.0,0.0,5.0,5.0,1.0,57.95,1.0,16,226.0,26.0,2.0,0.0,0.0,555.0,1.0,0,1.0,1.0,1190002,6.0,1.0,0.0,0.0,25.95000076293945,0.0,0,3037051
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,107.95,1.0,2,226.0,11.0,1.0,0.0,0.0,583.0,1.0,1,1.0,1.0,15452908,2.0,1.0,0.0,0.0,0.0,0.0,0,3566735
2.0,2.0,0.0,1340.0,2,0.0,0.0,1.0,1.0,0.0,390.0,0.0,53,226.0,60.0,0.0,4.0,0.0,454.0,1.0,1,0.0,1.0,9554830,1.0,1.0,0.0,1.0,0.0,0.0,0,3368262
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,28.281,0.0,19,224.0,1.0,0.0,0.0,0.0,408.0,1.0,0,0.0,1.0,14272000,1.0,1.0,0.0,1.0,0.0,0.0,0,3528555
7.0,10.0,0.0,0.0,1,0.0,0.0,8.0,8.0,1.0,57.95,1.0,16,226.0,46.0,1.0,0.0,0.0,583.0,1.0,0,1.0,1.0,6478852,12.0,1.0,0.0,0.0,0.0,0.0,0,3254781
3.0,3.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,59.0,0.0,16,224.0,5.0,1.0,0.0,0.0,111.0,1.0,1,0.0,1.0,13407903,1.0,1.0,0.0,0.0,0.0,0.0,0,3499622
1.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,156.0,1.0,16,226.0,1.0,1.0,0.0,0.0,321.0,1.0,1,0.0,1.0,898621,2.0,2.0,0.0,0.0,0.0,0.0,0,3023451
1.0,1.0,0.0,14.440400123596191,1,14.440400123596191,0.0,1.0,1.0,2.0,13.413,0.0,19,226.0,1.0,0.0,1.0,1.0,555.0,1.0,0,0.0,1.0,8379429,2.0,1.0,0.0,1.0,14.440400123596191,0.0,0,3327518
4.0,5.0,0.0,46.95000076293945,2,0.0,0.0,5.0,5.0,0.0,22.97,1.0,16,166.0,18.0,1.0,1.0,0.0,360.0,1.0,0,1.0,1.0,3980934,8.0,1.0,0.0,0.0,0.0,0.0,0,3168115
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,100.0,0.579823981542689,53,224.0,1.0,0.5436524207538244,0.0,0.0,481.0,1.0,0,0.40372267034599874,0.8435310974315432,2685170,1.0,1.0,0.0,0.0,0.0,0.0,0,3121714
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0.0,87.95,0.0,23,166.0,5.0,0.0,0.0,0.0,360.0,1.0,0,1.0,0.0,6101382,2.0,1.0,0.0,0.0,0.0,0.0,0,3241641
1.0,1.0,66.94539642333984,0.0,2,0.0,0.0,3.0,1.0,3.0,34.06,0.0,1,224.0,2.0,0.5436524207538244,0.0,0.0,408.0,1.0,0,0.40372267034599874,0.8435310974315432,11647962,4.0,1.0,2.0,3.0,33.47269821166992,-26.0,0,3442444
1.0,1.0,49.0,97.0,1,97.0,0.0,1.0,1.0,3.0,59.0,1.0,16,102.0,4.0,1.0,1.0,1.0,170.0,1.0,1,0.0,1.0,11040987,3.0,1.0,1.0,1.0,156.0,0.0,1,3423393
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,107.95,0.0,43,226.0,16.0,1.0,0.0,0.0,321.0,1.0,0,1.0,1.0,2679991,3.0,1.0,0.0,0.0,107.9499969482422,0.0,0,3121437
1.0,1.0,0.0,45.0,2,45.0,45.0,1.0,1.0,0.0,50.0,1.0,16,224.0,8.0,1.0,2.0,2.0,225.0,1.0,0,0.0,1.0,161582,2.0,1.0,0.0,0.0,0.0,0.0,0,2991021
0.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,28.45,0.0,16,226.0,0.0,0.0,0.0,0.0,408.0,2.0,0,0.0,1.0,1990993,2.0,2.0,0.0,1.0,0.0,0.0,0,3086021
7.0,19.0,0.0,38.36140060424805,1,38.36140060424805,0.0,14.0,13.0,2.0,38.361,0.0,29,224.0,7.0,0.0,1.0,1.0,500.0,4.0,0,0.0,1.0,1043736,13.0,1.0,0.0,14.0,38.36140060424805,0.0,0,3030792
0.0,1.0,0.0,927.9500122070312,1,927.9500122070312,0.0,1.0,1.0,2.0,927.95,1.0,16,102.0,0.0,1.0,1.0,1.0,225.0,1.0,0,1.0,1.0,8028760,1.0,1.0,0.0,0.0,0.0,0.0,0,3312689
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,57.95,0.0,19,226.0,1.0,0.0,0.0,0.0,555.0,1.0,1,1.0,1.0,4672296,1.0,1.0,0.0,0.0,0.0,0.0,0,3191433
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,2.0,0.0,117.0,1.0,19,226.0,2.0,1.0,0.0,0.0,490.0,1.0,0,0.0,1.0,14131814,2.0,1.0,0.0,0.0,0.0,0.0,0,3523014
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,2.0,1.0,31.95,0.0,31,226.0,3.0,0.0,0.0,0.0,555.0,1.0,0,1.0,1.0,5639660,1.0,1.0,0.0,0.0,0.0,0.0,0,3226167
2.0,2.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,243.0,1.0,2,102.0,2.0,0.0,0.0,0.0,404.0,1.0,1,0.0,1.0,10604116,1.0,1.0,0.0,0.0,0.0,0.0,0,3405932
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,27.793,0.0,29,138.0,1.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,5805224,1.0,1.0,0.0,1.0,0.0,0.0,0,3231619
2.0,3.0,0.0,39.0,2,39.0,0.0,1.0,3.0,2.0,39.0,1.0,53,226.0,3.0,1.0,1.0,1.0,490.0,1.0,0,0.0,1.0,7861266,3.0,1.0,0.0,0.0,39.0,0.0,0,3302865
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,59.0,1.0,41,226.0,6.0,1.0,0.0,0.0,555.0,1.0,1,0.0,1.0,15716156,1.0,1.0,0.0,0.0,0.0,0.0,0,3574333
2.0,2.0,0.0,110.0,2,0.0,0.0,1.0,0.0,0.0,50.0,0.0,16,226.0,16.0,0.5436524207538244,3.0,0.0,521.0,1.0,0,0.0,0.0,1554151,2.0,1.0,0.0,0.0,0.0,0.0,0,3056150
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,125.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,170.0,1.0,0,0.40372267034599874,0.8435310974315432,2178811,1.0,1.0,0.0,0.0,0.0,0.0,0,3099118
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,117.0,1.0,53,226.0,1.0,1.0,0.0,0.0,250.0,1.0,0,0.0,1.0,2674952,1.0,1.0,0.0,0.0,0.0,0.0,0,3121130
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,50.0,0.579823981542689,1,226.0,1.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,1479255,1.0,1.0,0.0,0.0,0.0,0.0,0,3053072
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,107.95,1.0,16,226.0,2.0,0.5436524207538244,0.0,0.0,432.0,1.0,0,1.0,1.0,2036149,1.0,1.0,0.0,0.0,0.0,0.0,0,3087419
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,212.106,0.0,16,224.0,1.0,0.0,0.0,0.0,375.0,1.0,0,0.0,1.0,14162954,1.0,1.0,0.0,1.0,0.0,0.0,0,3524586
1.0,2.0,1432.5,2896.0,1,1767.5,317.5,1.0,2.0,4.0,500.0,1.0,53,102.0,2.0,1.0,9.0,5.0,514.0,1.0,0,0.0,2.0,6020198,2.0,2.0,4.0,1.0,250.0,0.0,1,3238787
3.0,3.0,0.0,0.0,2,0.0,171.0,1.0,1.0,1.0,171.0,1.0,16,224.0,3.0,1.0,0.0,0.0,514.0,1.0,0,0.0,1.0,161759,1.0,1.0,0.0,0.0,29.0,0.0,0,2991051
0.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,80.0,0.0,53,226.0,0.0,0.0,0.0,0.0,555.0,1.0,1,0.0,1.0,3347073,1.0,1.0,0.0,0.0,0.0,0.0,0,3146094
1.0,2.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,474.95,0.0,19,226.0,1.0,1.0,0.0,0.0,555.0,1.0,0,1.0,1.0,3029237,2.0,1.0,0.0,0.0,0.0,0.0,0,3134808
3.0,6.0,47.95000076293945,91.91999816894533,2,47.95000076293945,47.95000076293945,3.0,3.0,0.0,43.97,0.0,16,226.0,51.0,0.5436524207538244,2.0,1.0,593.0,1.0,1,1.0,1.0,1440638,3.0,1.0,1.0,0.0,0.0,0.0,0,3050007
6.0,6.0,0.0,0.0,2,0.0,0.0,5.0,4.0,0.0,107.95,1.0,16,226.0,48.0,1.0,0.0,0.0,593.0,1.0,1,1.0,0.0,5169841,8.0,1.0,0.0,0.0,0.0,0.0,0,3207058
17.0,23.0,0.0,0.0,1,0.0,0.0,17.0,17.0,0.0,98.95,1.0,16,137.0,77.0,1.0,0.0,0.0,555.0,1.0,0,1.0,1.0,11811048,19.0,1.0,0.0,0.0,0.0,0.0,0,3446778
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,41.276,0.0,53,226.0,2.0,0.0,0.0,0.0,170.0,1.0,0,0.0,1.0,4144994,2.0,1.0,0.0,1.0,29.61639976501465,-27.0,0,3173424
2.0,2.0,0.0,0.0,2,0.0,0.0,3.0,1.0,1.0,81.325,0.0,19,138.0,4.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,6230673,4.0,1.0,0.0,3.0,0.0,0.0,0,3247199
3.0,4.0,0.0,511.9500122070313,2,511.9500122070313,511.9500122070313,2.0,3.0,0.0,107.95,1.0,53,195.0,6.0,1.0,1.0,1.0,111.0,1.0,0,0.0,1.0,9218781,5.0,1.0,0.0,0.0,0.0,0.0,0,3357190
3.0,3.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,25.95,0.0,16,166.0,5.0,0.0,0.0,0.0,268.0,1.0,0,1.0,1.0,1280533,2.0,1.0,0.0,0.0,0.0,0.0,0,3041758
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,52.0,1.0,16,117.0,1.0,1.0,0.0,0.0,170.0,1.0,0,1.0,1.0,14336065,1.0,1.0,0.0,0.0,0.0,0.0,0,3530620
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,27.42,0.0,19,226.0,1.0,0.0,0.0,0.0,459.0,1.0,0,0.0,1.0,14431592,1.0,1.0,0.0,1.0,0.0,0.0,0,3534006
1.0,1.0,740.0,1810.0,1,500.0,0.0,1.0,1.0,1.0,500.0,1.0,53,219.0,2.0,1.0,6.0,1.0,393.0,1.0,1,0.0,1.0,6115500,1.0,1.0,2.0,1.0,350.0,0.0,1,3242352
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,20.18,0.0,16,138.0,1.0,0.0,0.0,0.0,142.0,1.0,0,0.0,1.0,10094091,1.0,1.0,0.0,1.0,0.0,0.0,0,3387160
1.0,1.0,2243.0,387.0,2,0.0,0.0,1.0,2.0,0.0,141.0,1.0,53,226.0,8.0,1.0,2.0,0.0,100.0,1.0,0,0.0,1.0,4234697,2.0,1.0,13.0,0.0,0.0,0.0,0,3176712
1.0,1.0,0.0,0.0,2,0.0,0.0,2.0,0.0,0.0,43.95,0.0,16,224.0,13.0,0.5436524207538244,0.0,0.0,532.0,1.0,0,1.0,0.0,10770724,2.0,1.0,0.0,0.0,0.0,0.0,0,3412518
1.0,1.0,0.0,184.0,2,184.0,184.0,1.0,1.0,3.0,117.0,1.0,16,226.0,2.0,1.0,2.0,2.0,286.0,1.0,0,0.0,1.0,5873942,1.0,1.0,0.0,0.0,184.0,0.0,0,3234124
1.0,1.0,0.0,59.0,2,0.0,0.0,1.0,1.0,0.0,59.0,1.0,53,226.0,5.0,0.0,1.0,0.0,321.0,1.0,1,0.0,1.0,4143672,1.0,1.0,0.0,0.0,0.0,0.0,0,3173367
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,2.0,0.0,171.0,1.0,1,226.0,4.0,1.0,0.0,0.0,174.0,1.0,1,0.0,1.0,7931382,1.0,1.0,0.0,0.0,0.0,0.0,0,3305699
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,25.0,0.579823981542689,53,226.0,1.0,0.5436524207538244,0.0,0.0,250.0,1.0,0,0.40372267034599874,0.8435310974315432,1450685,1.0,1.0,0.0,0.0,0.0,-33.0,0,3050895
1.0,2.0,0.0,0.0,2,0.0,97.0,1.0,1.0,1.0,97.0,1.0,16,226.0,1.0,1.0,0.0,0.0,555.0,1.0,0,0.0,1.0,8004309,1.0,2.0,0.0,0.0,0.0,0.0,0,3308672
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,77.0,1.0,2,226.0,1.0,1.0,0.0,0.0,172.0,1.0,0,0.0,1.0,9079685,1.0,1.0,0.0,0.0,0.0,0.0,0,3352993
0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,159.95,1.0,16,102.0,0.0,1.0,0.0,0.0,170.0,1.0,1,1.0,1.0,12762747,1.0,1.0,0.0,0.0,0.0,0.0,0,3476313
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,4.0,0.0,29.0,0.0,1,224.0,11.0,0.0,0.0,0.0,225.0,1.0,1,0.0,1.0,10430156,4.0,1.0,0.0,0.0,0.0,0.0,0,3399730
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,100.0,0.579823981542689,19,226.0,1.0,0.5436524207538244,0.0,0.0,490.0,1.0,0,0.40372267034599874,0.8435310974315432,2172749,1.0,1.0,0.0,0.0,0.0,0.0,0,3098665
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,55.0,0.0,16,166.0,1.0,0.0,0.0,0.0,490.0,1.0,0,0.0,1.0,10606077,1.0,1.0,0.0,0.0,0.0,0.0,0,3406033
3.0,3.0,51.0,51.0,2,51.0,59.0,2.0,1.0,2.0,51.0,1.0,16,126.0,3.0,0.0,1.0,1.0,476.0,1.0,0,0.0,1.0,12181749,2.0,1.0,1.0,0.0,0.0,0.0,0,3458971
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,117.0,1.0,53,126.0,1.0,1.0,0.0,0.0,206.0,1.0,0,0.0,1.0,9551817,1.0,1.0,0.0,0.0,0.0,0.0,0,3368129
0.0,1.0,50.0,50.0,1,50.0,50.0,1.0,1.0,2.0,50.0,0.579823981542689,1,226.0,0.0,0.5436524207538244,1.0,1.0,170.0,1.0,0,0.40372267034599874,0.8435310974315432,9815755,1.0,1.0,1.0,0.0,0.0,0.0,0,3377695
603.0,1138.0,1225.0,1400.0,1,1400.0,175.0,894.0,842.0,9.0,175.0,0.579823981542689,16,226.0,654.0,0.5436524207538244,8.0,8.0,514.0,2.0,0,0.40372267034599874,0.8435310974315432,1883641,1245.0,1.0,7.0,0.0,0.0,0.0,0,3076953
4.0,4.0,442.0,885.0,2,292.0,292.0,1.0,3.0,1.0,117.0,0.0,16,224.0,17.0,1.0,5.0,2.0,480.0,1.0,0,0.0,1.0,1021198,1.0,1.0,3.0,0.0,272.0,0.0,0,3028891
2.0,2.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,420.0,1.0,16,226.0,2.0,0.0,0.0,0.0,494.0,1.0,1,0.0,1.0,9132200,1.0,1.0,0.0,0.0,0.0,0.0,0,3354173
5.0,6.0,0.0,0.0,2,0.0,0.0,4.0,4.0,0.0,25.95,0.0,19,226.0,12.0,0.0,0.0,0.0,174.0,1.0,1,1.0,1.0,14833403,6.0,1.0,0.0,0.0,0.0,0.0,0,3546779
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,149.0,0.0,16,166.0,10.0,0.0,0.0,0.0,194.0,1.0,0,0.0,1.0,12764388,1.0,1.0,0.0,0.0,0.0,0.0,0,3476417
6.0,8.0,0.0,0.0,2,0.0,0.0,5.0,3.0,0.0,62.95,1.0,53,226.0,52.0,0.0,0.0,0.0,321.0,1.0,1,1.0,1.0,8231426,6.0,1.0,0.0,0.0,0.0,0.0,0,3321667
5.0,6.0,150.0,0.0,2,0.0,0.0,4.0,5.0,1.0,75.0,0.0,16,226.0,18.0,0.0,0.0,0.0,100.0,1.0,0,1.0,1.0,1320765,5.0,1.0,3.0,0.0,57.95000076293945,0.0,0,3044272
0.0,1.0,0.0,150.0,2,150.0,150.0,1.0,1.0,2.0,15.0,0.0,16,226.0,0.0,0.0,1.0,1.0,254.0,1.0,0,0.40372267034599874,0.8435310974315432,15249855,1.0,1.0,0.0,0.0,0.0,0.0,0,3560539
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,75.0,0.579823981542689,53,226.0,1.0,0.5436524207538244,0.0,0.0,555.0,1.0,0,0.40372267034599874,0.8435310974315432,2857539,1.0,1.0,0.0,0.0,0.0,-6.0,0,3127011
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,58.95,1.0,16,166.0,4.0,1.0,0.0,0.0,268.0,1.0,0,1.0,1.0,8724300,1.0,1.0,0.0,0.0,43.95000076293945,0.0,0,3340629
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,139.95,0.0,16,166.0,14.0,0.5436524207538244,0.0,0.0,360.0,1.0,0,1.0,0.0,8109146,2.0,1.0,0.0,0.0,0.0,0.0,0,3316556
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,50.0,0.0,16,226.0,6.0,0.5436524207538244,0.0,0.0,579.0,1.0,0,0.40372267034599874,0.8435310974315432,319174,1.0,1.0,0.0,0.0,0.0,0.0,0,2997312
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,43.502,0.0,16,195.0,1.0,0.0,0.0,0.0,469.0,2.0,0,0.0,1.0,436851,1.0,1.0,0.0,1.0,0.0,-29.0,0,3003492
4.0,4.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,335.0,1.0,16,102.0,5.0,1.0,0.0,0.0,170.0,1.0,1,0.0,1.0,2313847,1.0,1.0,0.0,0.0,0.0,0.0,0,3105380
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,35.95,1.0,16,166.0,3.0,0.5436524207538244,0.0,0.0,268.0,1.0,0,1.0,1.0,12664852,1.0,1.0,0.0,0.0,0.0,0.0,0,3472838
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,85.118,0.0,19,138.0,1.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,1628388,1.0,1.0,0.0,1.0,0.0,-10.0,0,3060389
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,117.0,1.0,16,202.0,6.0,0.5436524207538244,0.0,0.0,194.0,1.0,0,0.0,0.0,3635806,1.0,1.0,0.0,0.0,0.0,0.0,0,3156535
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,150.0,0.579823981542689,1,226.0,1.0,0.5436524207538244,0.0,0.0,264.0,1.0,0,0.40372267034599874,0.8435310974315432,660954,1.0,1.0,0.0,0.0,0.0,0.0,0,3012350
9.0,11.0,0.0,568.0,2,0.0,0.0,8.0,15.0,0.0,117.0,0.0,16,224.0,90.0,1.0,3.0,0.0,480.0,1.0,0,0.0,1.0,4363946,11.0,1.0,0.0,0.0,0.0,0.0,0,3180588
0.0,1.0,2044.9000244140625,2044.9000244140625,1,2044.9000244140625,0.0,2.0,1.0,3.0,999.95,0.0,16,226.0,0.0,0.0,2.0,2.0,360.0,1.0,0,1.0,1.0,5422710,2.0,1.0,2.0,0.0,0.0,0.0,0,3215674
1.0,1.0,0.0,117.0,2,0.0,0.0,1.0,1.0,0.0,226.0,0.0,25,226.0,30.0,0.0,1.0,0.0,161.0,1.0,1,0.0,1.0,4068709,1.0,1.0,0.0,0.0,0.0,0.0,0,3170993
3.0,3.0,0.0,0.0,2,0.0,0.0,3.0,2.0,2.0,45.0,0.0,16,166.0,8.0,0.0,0.0,0.0,111.0,1.0,0,0.0,1.0,15367992,4.0,1.0,0.0,0.0,117.0,0.0,0,3564674
1.0,1.0,0.0,0.0,2,0.0,0.0,2.0,0.0,0.0,24.97,1.0,16,226.0,6.0,0.5436524207538244,0.0,0.0,321.0,1.0,1,1.0,0.0,9420456,1.0,1.0,0.0,0.0,0.0,0.0,0,3364099
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,315.0,1.0,16,226.0,1.0,1.0,0.0,0.0,570.0,1.0,1,0.0,1.0,1358243,1.0,1.0,0.0,0.0,0.0,0.0,0,3045795
6.0,6.0,0.0,0.0,2,0.0,0.0,3.0,2.0,1.0,57.95,1.0,16,166.0,45.0,1.0,0.0,0.0,194.0,1.0,0,1.0,1.0,9055706,3.0,1.0,0.0,0.0,0.0,0.0,0,3351567
6.0,7.0,0.0,57.95000076293945,2,0.0,0.0,7.0,5.0,0.0,25.95,1.0,16,226.0,62.0,0.5436524207538244,1.0,0.0,490.0,1.0,1,2.0,0.0,12740493,10.0,1.0,0.0,0.0,0.0,0.0,0,3475508
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,100.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,409.0,1.0,0,0.40372267034599874,0.8435310974315432,2070079,1.0,1.0,0.0,0.0,0.0,0.0,0,3091090
