,TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
4198,3004661,0.0,136293.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,542.0,500.0,,,,,,,,Found,Found,Android,chrome 62.0 for android,32.0,1024x768,match_status:2,T,F,T,T,mobile,Le
4201,3004670,-5.0,201908.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,621.0,611.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
4212,3004703,-5.0,324058.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,214.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
4245,3004788,-5.0,17493.0,0.0,0.0,8.0,-19.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,13.0,197.0,368.0,,,,,,,,Found,Found,Windows 10,chrome 60.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
4246,3004791,-5.0,30163.0,0.0,0.0,9.0,-19.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,13.0,197.0,368.0,,,,,,,,Found,Found,Windows 10,chrome 60.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
4259,3004838,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4260,3004843,0.0,13176.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,597.0,214.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
4281,3004905,-5.0,173337.0,,,11.0,-100.0,,,0.0,0.0,96.66999816894533,NotFound,52.0,,New,NotFound,225.0,15.0,410.0,556.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
4441,3005461,-5.0,14532.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,193.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
4470,3005582,-15.0,40524.0,,,,,7.0,-100.0,,,100.0,NotFound,52.0,-420.0,New,NotFound,,,,,634.0,14.0,IP_PROXY:ANONYMOUS,15.0,205.0,161.0,Found,New,NotFound,func,chrome 62.0,24.0,1920x1080,match_status:1,T,F,T,T,desktop,Windows
4496,3005682,-60.0,36895.0,0.0,0.0,0.0,0.0,14.0,-47.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,621.0,225.0,228.0,14.0,IP_PROXY:TRANSPARENT,15.0,426.0,161.0,Found,Found,Found,Windows 7,chrome 62.0,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
4520,3005757,-5.0,28402.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,,341.0,225.0,,,,,,,,New,NotFound,Windows 7,chrome 62.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
4565,3005877,0.0,44133.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-420.0,Found,Found,166.0,,492.0,266.0,,,,,,,,Found,Found,Android 4.4.2,chrome 62.0 for android,32.0,960x540,match_status:2,T,F,T,T,mobile,SM-G386T
4578,3005912,0.0,55099.0,3.0,0.0,3.0,-6.0,,,3.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,12.0,410.0,368.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,T,T,T,desktop,Trident/7.0
4582,3005920,-5.0,30110.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,-300.0,Found,NotFound,166.0,,410.0,533.0,,,,,,,,Found,NotFound,Windows 7,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
4690,3006309,-5.0,138564.0,,,0.0,0.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,,574.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
4819,3006748,0.0,440283.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 61.0 for android,,,,F,F,T,T,mobile,LG-K410 Build/LRX22G
4846,3006839,-5.0,91588.0,,,0.0,0.0,,,0.0,0.0,97.05999755859376,NotFound,49.0,-420.0,New,NotFound,102.0,15.0,145.0,474.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,1680x1050,match_status:2,T,F,F,F,desktop,MacOS
4876,3006978,-5.0,156627.0,0.0,0.0,3.0,-7.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
4924,3007159,-5.0,205547.0,0.0,0.0,0.0,-17.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,153.0,595.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
4941,3007198,-5.0,219349.0,0.0,0.0,10.0,-8.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,12.0,193.0,533.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,2224x1668,match_status:1,T,F,F,T,mobile,iOS Device
4953,3007231,-5.0,52807.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,669.0,484.0,,,,,,,,New,NotFound,Mac OS X 10_12_3,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
4980,3007307,0.0,103295.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,215.0,533.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,2048x1536,match_status:1,T,F,T,T,mobile,iOS Device
5076,3007626,-5.0,135040.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
5128,3007763,-5.0,234898.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 61.0,,,,F,F,T,T,desktop,
5185,3007922,0.0,19118.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,Mac OS X 10_13_1,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
5234,3008053,-15.0,299671.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,F5121 Build/34.3.A.0.228
5256,3008102,-5.0,200158.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
5259,3008106,-5.0,23179.0,0.0,0.0,9.0,-14.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,15.0,410.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
5262,3008110,-10.0,192147.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
5286,3008163,0.0,128306.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Android 6.0.1,chrome 62.0 for android,32.0,1920x1080,match_status:2,T,F,T,T,mobile,SM-G900P Build/MMB29M
5389,3008485,0.0,115186.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
5459,3008709,0.0,100550.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,400.0,214.0,,,,,,,,Found,Found,Mac,firefox 48.0,24.0,2560x1600,match_status:1,T,T,T,T,desktop,rv:48.0
5480,3008772,-10.0,43640.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,,312.0,161.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,MacOS
5531,3008910,-10.0,519386.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,Y635-L03 Build/HuaweiY635-L03
5616,3009142,-5.0,22926.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,12.0,395.0,549.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1024x768,match_status:2,T,F,T,T,desktop,Windows
5654,3009277,0.0,95244.0,,,,,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,548.0,107.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
5757,3009609,-20.0,100359.0,0.0,0.0,4.0,0.0,,,2.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
5768,3009645,-5.0,242918.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
5775,3009669,-5.0,779184.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,215.0,368.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1280x800,match_status:2,T,F,T,F,desktop,Windows
5787,3009702,-5.0,16624.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,215.0,533.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
5792,3009711,0.0,210407.0,,,-8.0,-33.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,15.0,384.0,561.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,AX920
5793,3009716,-5.0,168424.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,597.0,,,,,,,,New,NotFound,Windows 7,chrome 59.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
5843,3009873,-5.0,45919.0,,,6.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,410.0,533.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
5844,3009876,-40.0,109366.0,,,23.0,-82.0,,,,,100.0,NotFound,18.0,-480.0,New,NotFound,166.0,15.0,410.0,146.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,rv:11.0
5919,3010098,-5.0,32658.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,422.0,533.0,,,,,,,,New,NotFound,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
5935,3010142,-20.0,355923.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,F5121 Build/34.3.A.0.228
5992,3010349,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037,3010498,-5.0,63026.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,341.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,2560x1600,match_status:2,T,F,F,T,desktop,MacOS
6038,3010500,0.0,185844.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,397.0,214.0,,,,,,,,Found,Found,Android 7.0,chrome 62.0 for android,32.0,,match_status:2,T,F,T,T,mobile,SM-G955U Build/NRD90M
6045,3010535,0.0,57756.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-420.0,Found,Found,166.0,,542.0,266.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:1,T,T,T,T,desktop,Trident/7.0
6070,3010635,-5.0,356348.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
6082,3010660,0.0,259720.0,,,5.0,-18.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-A510M Build/NRD90M
6104,3010755,0.0,96934.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,492.0,144.0,,,,,,,,New,NotFound,Android,Samsung/SCH,32.0,1920x1080,match_status:2,T,F,T,T,mobile,SAMSUNG
6111,3010787,-5.0,36686.0,,,4.0,-5.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,391.0,,,,,,,,New,NotFound,iOS 11.0.0,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
6157,3010931,-5.0,210320.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-420.0,Found,Found,166.0,,529.0,214.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,2560x1440,match_status:2,T,F,T,F,desktop,MacOS
6175,3010995,-10.0,95987.0,,,2.0,-52.0,,,0.0,-10.0,90.6999969482422,NotFound,63.0,-480.0,New,NotFound,166.0,13.0,395.0,214.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,F,F,T,desktop,Trident/7.0
6191,3011034,-45.0,122284.0,,,3.0,-18.0,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,15.0,599.0,489.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1920x1080,match_status:1,T,F,T,F,desktop,Windows
6200,3011059,0.0,142514.0,0.0,0.0,0.0,-7.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,410.0,215.0,,,,,,,,Found,Found,iOS 11.0.3,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
6201,3011064,-5.0,152193.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,102.0,15.0,340.0,160.0,,,,,,,,New,NotFound,iOS 9.3.5,mobile safari 9.0,32.0,1024x768,match_status:1,T,F,F,T,mobile,iOS Device
6212,3011086,-5.0,72012.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,339.0,533.0,,,,,,,,New,NotFound,Mac OS X 10_9_5,safari generic,24.0,1440x900,match_status:2,T,T,F,T,desktop,MacOS
6216,3011108,0.0,321776.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,-360.0,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
6258,3011231,-15.0,427828.0,,,0.0,0.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 54.0 for android,,,,F,F,T,T,mobile,LG-H542 Build/MRA58K
6262,3011238,-5.0,237477.0,,,0.0,-1.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
6265,3011244,0.0,241158.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 58.0 for android,,,,F,F,T,T,mobile,Moto G Play Build/MPIS24.241-15.3-7
6317,3011380,0.0,272244.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,-360.0,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
6332,3011417,-45.0,199755.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,25.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,EVA-L09 Build/HUAWEIEVA-L09
6344,3011438,0.0,148068.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 60.0 for android,,,,F,F,T,T,mobile,HTC Desire 530 Build/MMB29M
6348,3011444,-5.0,43454.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,325.0,597.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Trident/7.0
6360,3011484,0.0,70731.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,548.0,222.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Windows
6411,3011640,-5.0,34812.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,,277.0,472.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
6503,3011845,0.0,153192.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,548.0,280.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,T,mobile,iOS Device
6581,3012073,-5.0,28112.0,,,23.0,-39.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,266.0,,,,,,,,New,NotFound,Windows 7,chrome 57.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
6602,3012116,-5.0,21208.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,12.0,621.0,600.0,,,,,,,,Found,Found,Windows 8.1,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
6686,3012360,-85.0,150582.0,0.0,0.0,-10.0,-75.0,4.0,-46.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,410.0,533.0,727.0,14.0,IP_PROXY:HIDDEN,15.0,130.0,146.0,Found,Found,Found,Windows 7,chrome 62.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
6700,3012387,-5.0,73191.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,574.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
6710,3012413,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807,3012641,-5.0,194695.0,,,3.0,-5.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
6816,3012659,-5.0,60993.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,454.0,600.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
6841,3012721,0.0,104621.0,,,21.0,-8.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,13.0,303.0,368.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,T,mobile,iOS Device
6870,3012779,0.0,36197.0,,,11.0,-8.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,303.0,368.0,,,,,,,,New,NotFound,iOS 11.2.0,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
6920,3012952,-5.0,80978.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,548.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
6956,3013042,-5.0,36023.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,Found,NotFound,166.0,,410.0,214.0,,,,,,,,Found,NotFound,Windows 10,edge 15.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
6968,3013064,-10.0,143118.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,566.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
7016,3013206,-5.0,140035.0,,,8.0,-11.0,,,,,100.0,Found,52.0,-360.0,New,NotFound,166.0,15.0,197.0,368.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
7030,3013244,0.0,55140.0,0.0,0.0,3.0,-4.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,13.0,193.0,333.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1440x900,,T,T,T,T,desktop,Trident/7.0
7046,3013277,-5.0,398978.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,271.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
7106,3013444,-5.0,383591.0,0.0,0.0,3.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,13.0,100.0,533.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,2560x1600,match_status:2,T,F,T,F,desktop,MacOS
7131,3013509,-5.0,110642.0,,,2.0,0.0,,,2.0,0.0,97.62000274658205,NotFound,49.0,-300.0,New,NotFound,166.0,,277.0,333.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,2880x1800,match_status:2,T,F,F,F,desktop,MacOS
7160,3013597,-5.0,166841.0,,,29.0,-44.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,13.0,122.0,600.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2001x1125,match_status:1,T,F,F,F,mobile,iOS Device
7174,3013625,0.0,124923.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,529.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
7195,3013680,-5.0,227574.0,,,1.0,-4.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,127.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
7212,3013719,-5.0,72674.0,,,2.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,529.0,214.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
7213,3013720,-5.0,284439.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
7226,3013751,-5.0,246932.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,312.0,215.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
7239,3013800,-10.0,110542.0,,,,,6.0,-8.0,0.0,0.0,99.01000213623048,NotFound,51.0,-300.0,New,NotFound,,,,,317.0,14.0,IP_PROXY:ANONYMOUS,16.0,205.0,146.0,Found,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
7240,3013801,-5.0,40406.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
7276,3013914,-5.0,178296.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,533.0,,,,,,,,New,NotFound,iOS,mobile safari 9.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
7284,3013942,-25.0,68967.0,,,12.0,-14.0,,,0.0,0.0,100.0,Found,49.0,-480.0,Unknown,,166.0,13.0,321.0,222.0,,,,,,,,Found,Found,iOS 10.2.1,mobile safari 10.0,32.0,1136x640,match_status:2,T,F,F,T,mobile,iOS Device
7323,3014087,-5.0,160013.0,0.0,0.0,29.0,-5.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,410.0,597.0,,,,,,,,Found,Found,Windows 7,chrome 60.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
7411,3014310,-5.0,100955.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,633.0,533.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,1280x800,match_status:2,T,F,F,T,desktop,MacOS
7427,3014362,-5.0,138861.0,,,0.0,-7.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,548.0,597.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
7437,3014392,-20.0,451285.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,325.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
7495,3014602,-5.0,70414.0,0.0,0.0,4.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,341.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
7535,3014741,-15.0,62548.0,,,2.0,-100.0,,,0.0,0.0,96.66999816894533,NotFound,52.0,,New,NotFound,225.0,13.0,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
